Product Name,Price,Brand,Category,Description,Rating,Style Attributes,Size,Color,Purchase History,Average Age Of Clients,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,Feedback
1OQJIW1,66.19,Jigsaw,Lingerie,Best,4.026495999374868,Glamorous,XL,HoneyDew,Medium,22,Grazia,Chiara Ferragni,Spring,Afternoon,84,2063,Negative
H5CQXN9,32.18,Jigsaw,Bottoms,Not Good,3.6693732986189924,Formal,XL,ForestGreen,Low,39,Glamour,Camila Coelho,Winter,Evening,50,4793,Negative
WOUJNUY,85.9,Mulberry,Lingerie,Best,3.8122486403369167,Formal,M,Teal,Low,32,InStyle,Kendall Jenner,Summer,Afternoon,143,3004,Negative
5AEQMOT,317.87,Tommy Hilfiger,Outerwear,Good,4.241692188049758,Formal,XL,LavenderBlush,High,31,Glamour,Aimee Song,Summer,Evening,162,4444,Negative
FYA4H9L,42.86,Ted Baker,Lingerie,Good,3.578910390559144,Formal,L,Sienna,Low,56,Harper's Bazaar,Gigi Hadid,Fall,Evening,148,1735,Negative
GBVM4UP,89.05,Jigsaw,Accessories,Worst,3.7348383854456366,Vintage,L,Maroon,High,52,Harper's Bazaar,Julie Sariñana,Winter,Evening,141,3714,Negative
RUB8YKI,61.37,Alexander McQueen,Lingerie,Not Good,3.828032402225989,Vintage,XS,BurlyWood,Low,58,Cosmopolitan,Camila Coelho,Spring,Afternoon,129,4183,Positive
QCFGB1I,137.55,Burberry,Activewear,Not Good,4.466834284654663,Edgy,XS,Orchid,High,23,Marie Claire,Chiara Ferragni,Fall,Morning,108,2742,Positive
AUCC3EY,158.37,Calvin Klein,Swimwear,Very Good,3.892752453043128,Formal,M,Azure,Medium,58,Marie Claire,Olivia Palermo,Summer,Afternoon,98,2897,Positive
16ZWACA,32.66,Jigsaw,Tops,Not Good,3.3865137927314395,Casual,L,BlanchedAlmond,Low,60,Cosmopolitan,Gigi Hadid,Autumn,Afternoon,149,1110,Negative
02UJZWT,433.98,Burberry,Footwear,Very Good,4.376080863859698,Sporty,XS,FloralWhite,Low,27,Vogue,Kendall Jenner,Autumn,Morning,200,4956,Neutral
M6E7LKG,239.8,Ted Baker,Outerwear,Worst,3.810919991031113,Minimalist,S,GhostWhite,High,43,Harper's Bazaar,Camila Coelho,Winter,Afternoon,106,991,Negative
0N6ZUDK,267.86,Ralph Lauren,Bottoms,Not Good,3.840276506930179,Vintage,XL,MediumSlateBlue,Low,54,W,Gigi Hadid,Autumn,Morning,145,1889,Negative
XC6EAZ9,122.01,Alexander McQueen,Activewear,Not Good,4.371148073413429,Edgy,S,LimeGreen,High,48,InStyle,Gigi Hadid,Spring,Afternoon,90,3122,Negative
U23C13D,71.86,Jigsaw,Lingerie,Not Good,3.8540155159393996,Sporty,S,Pink,Medium,60,Elle,Negin Mirsalehi,Spring,Evening,183,1789,Positive
KK1OTWS,82.36,Calvin Klein,Outerwear,Best,3.5917164480620185,Formal,M,Gold,Medium,51,Cosmopolitan,Song of Style,Autumn,Morning,87,3147,Positive
M44SHQI,462.27,Tommy Hilfiger,Footwear,Worst,4.157708542710804,Streetwear,M,Turquoise,Medium,44,Grazia,Olivia Palermo,Summer,Evening,168,4487,Negative
J9XK1ZC,182.25,Burberry,Tops,Best,4.151774633089042,Edgy,L,Coral,Medium,39,Marie Claire,Negin Mirsalehi,Autumn,Afternoon,96,2966,Neutral
PTK6H6I,161.23,Jigsaw,Jewelry,Not Good,4.065112581608687,Preppy,L,DarkSlateBlue,High,33,Glamour,Song of Style,Winter,Morning,101,3472,Negative
A4MKRQC,90.12,Ralph Lauren,Tops,Worst,3.6511936373948757,Bohemian,XL,Silver,Low,31,Fashionista,Gigi Hadid,Fall,Evening,68,715,Negative
E7LSX1R,271.74,Burberry,Bottoms,Very Good,4.1528844254331,Minimalist,M,LimeGreen,Low,20,W,Aimee Song,Autumn,Afternoon,147,4393,Neutral
E89L8XX,173.92,Mulberry,Activewear,Bad,3.557008735453648,Streetwear,S,Linen,Low,32,W,Olivia Palermo,Autumn,Morning,71,4206,Neutral
CTKAOUB,232.25,Alexander McQueen,Outerwear,Best,4.01036352815269,Formal,XS,LightBlue,Low,50,Marie Claire,Julie Sariñana,Autumn,Morning,52,4835,Positive
V28P15E,239.2,Ralph Lauren,Dresses,Very Good,4.372276986227634,Bohemian,XL,Coral,Medium,39,W,Kendall Jenner,Spring,Evening,111,2996,Negative
C9FURN7,360.31,Ted Baker,Footwear,Best,3.944953566820165,Preppy,XL,SeaGreen,High,20,Vogue,Gigi Hadid,Fall,Evening,83,1672,Neutral
XXXJE3P,151.45,Calvin Klein,Jewelry,Bad,3.9373945776638055,Sporty,XS,DeepSkyBlue,Low,27,Cosmopolitan,Leandra Medine,Summer,Morning,101,4686,Neutral
OYI816N,268.56,Ted Baker,Bottoms,Very Bad,3.4777597294062654,Edgy,S,BurlyWood,Medium,53,Glamour,Camila Coelho,Fall,Afternoon,54,3486,Negative
V1DTNNP,56.94,Jigsaw,Activewear,Very Good,4.458085854928201,Bohemian,L,LightGoldenRodYellow,High,23,Harper's Bazaar,Negin Mirsalehi,Summer,Afternoon,117,2327,Neutral
9CBI3ZT,47.91,Alexander McQueen,Accessories,Worst,4.1555312720737145,Vintage,S,Moccasin,High,31,Glamour,Kendall Jenner,Summer,Evening,94,1616,Negative
TKFZUQJ,165.07,Calvin Klein,Footwear,Very Bad,3.965926598929864,Casual,XS,Chocolate,High,36,Glamour,Song of Style,Winter,Morning,81,4734,Negative
N3599RR,56.02,Alexander McQueen,Swimwear,Worst,3.812080068149567,Edgy,M,MidnightBlue,Medium,35,InStyle,Aimee Song,Fall,Morning,195,268,Neutral
PMQJ3BJ,98.63,Ted Baker,Jewelry,Not Good,4.2726963582796005,Glamorous,M,LightGreen,Medium,34,Glamour,Aimee Song,Spring,Afternoon,143,3778,Neutral
8QRRC89,357.92,Burberry,Footwear,Good,4.0055044498664305,Minimalist,XL,MediumTurquoise,High,39,InStyle,Gigi Hadid,Autumn,Morning,58,981,Negative
G3B412H,161.32,Alexander McQueen,Swimwear,Not Good,3.8875870370119423,Streetwear,M,GhostWhite,High,54,Cosmopolitan,Song of Style,Autumn,Morning,173,1747,Negative
PZGIWZH,84.18,Calvin Klein,Lingerie,Bad,3.7902437633188764,Glamorous,S,Sienna,Low,21,InStyle,Kendall Jenner,Spring,Morning,126,1956,Negative
SZ1WXEV,493.36,Burberry,Dresses,Best,4.43672237162078,Bohemian,XL,MidnightBlue,Low,35,Grazia,Negin Mirsalehi,Summer,Afternoon,69,2318,Neutral
DY9OXK2,51.72,Burberry,Activewear,Very Bad,3.889407215033921,Bohemian,L,Indigo,Low,24,Glamour,Aimee Song,Spring,Morning,123,1448,Neutral
4Z7TCJW,159.6,Tommy Hilfiger,Jewelry,Bad,3.859454773517917,Casual,XL,OldLace,Low,46,Fashionista,Song of Style,Summer,Evening,125,1813,Negative
5FDXNMQ,205.78,Tommy Hilfiger,Outerwear,Bad,3.6720123152329163,Casual,XS,MistyRose,Low,35,Vogue,Gigi Hadid,Summer,Afternoon,173,2704,Positive
XXDU09E,194.32,Ralph Lauren,Footwear,Very Bad,3.7828178485940405,Streetwear,S,Lime,Medium,59,W,Chiara Ferragni,Fall,Evening,51,743,Neutral
UVMYXTS,122.99,Tommy Hilfiger,Outerwear,Worst,3.7936953986855197,Preppy,M,SkyBlue,Low,22,Vogue,Kendall Jenner,Spring,Afternoon,194,1913,Negative
29T4QYW,333.38,Calvin Klein,Outerwear,Best,3.9016030549173464,Preppy,XL,PaleGoldenRod,High,51,Marie Claire,Chiara Ferragni,Winter,Afternoon,118,2458,Positive
3PZGLO0,173.02,Tommy Hilfiger,Activewear,Very Bad,3.555908386633731,Streetwear,L,Violet,Low,48,InStyle,Aimee Song,Spring,Afternoon,92,4680,Neutral
CUP83E8,34.39,Ralph Lauren,Bottoms,Not Good,4.2418747689729885,Casual,L,MediumSeaGreen,High,25,InStyle,Kendall Jenner,Summer,Morning,82,4819,Positive
O75RSYA,78.97,Ralph Lauren,Bottoms,Best,4.071415853188066,Streetwear,XS,Chocolate,Medium,29,W,Camila Coelho,Spring,Morning,62,1904,Positive
VH5BHJ9,438.15,Tommy Hilfiger,Dresses,Best,4.010679513742026,Sporty,M,MistyRose,Low,32,Marie Claire,Song of Style,Spring,Afternoon,61,2596,Neutral
A4Y30Q6,128.67,Mulberry,Dresses,Best,4.0141748954448415,Sporty,XL,Aqua,Low,24,W,Camila Coelho,Spring,Afternoon,109,2508,Negative
LF4TIKZ,269.21,Tommy Hilfiger,Outerwear,Very Good,3.757446291433639,Minimalist,L,DarkRed,Low,35,Fashionista,Negin Mirsalehi,Winter,Afternoon,159,883,Positive
MY7PXF9,78.41,Alexander McQueen,Dresses,Best,3.887116683604993,Preppy,XS,DeepPink,Low,30,InStyle,Olivia Palermo,Fall,Afternoon,98,2774,Positive
D6KCTH4,445.47,Jigsaw,Footwear,Worst,4.096398418465298,Streetwear,L,LightSlateGray,Medium,31,Elle,Kendall Jenner,Winter,Afternoon,54,3548,Neutral
3Q00Y0P,52.95,Ted Baker,Accessories,Best,3.938446791071292,Glamorous,XS,DarkGray,Low,25,Grazia,Leandra Medine,Winter,Evening,62,4786,Neutral
913Z05Z,174.85,Jigsaw,Bottoms,Bad,3.8119321546434066,Preppy,S,MediumTurquoise,High,52,Vogue,Aimee Song,Winter,Afternoon,198,1353,Negative
ILEP4DA,39.8,Tommy Hilfiger,Jewelry,Very Bad,3.836521010931971,Formal,XS,PaleGoldenRod,High,36,Harper's Bazaar,Camila Coelho,Fall,Afternoon,195,1188,Neutral
9QZZP8J,57.18,Ralph Lauren,Accessories,Not Good,4.081146622090091,Minimalist,L,Fuchsia,High,47,Cosmopolitan,Leandra Medine,Spring,Evening,165,4784,Negative
IZ51LDJ,193.4,Jigsaw,Dresses,Bad,3.5717940758483917,Formal,S,BlueViolet,Low,25,Vogue,Negin Mirsalehi,Autumn,Afternoon,152,618,Positive
FOJT3SE,114.08,Jigsaw,Outerwear,Worst,4.0177347818156,Glamorous,S,OldLace,Low,54,Harper's Bazaar,Negin Mirsalehi,Summer,Evening,169,4943,Positive
PRILAND,151.71,Tommy Hilfiger,Footwear,Best,3.33160333941384,Glamorous,XS,Purple,Low,57,Elle,Song of Style,Fall,Afternoon,67,587,Neutral
TJCJ50Z,107.05,Mulberry,Tops,Not Good,3.9957922857100066,Minimalist,XS,SeaShell,High,47,W,Camila Coelho,Spring,Morning,83,4084,Negative
3ZIJBYE,177.22,Ted Baker,Tops,Bad,3.922103672726502,Preppy,XL,PapayaWhip,High,49,InStyle,Song of Style,Summer,Morning,123,3454,Negative
UWMWAIR,170.72,Jigsaw,Bottoms,Very Bad,4.070069590615586,Glamorous,S,WhiteSmoke,Low,46,Grazia,Gigi Hadid,Summer,Evening,92,3039,Negative
SNAL9SZ,405.11,Ted Baker,Footwear,Best,3.7277845824493565,Sporty,L,FloralWhite,Low,54,Vogue,Julie Sariñana,Winter,Evening,173,1254,Neutral
C6UZZ5Z,180.76,Calvin Klein,Swimwear,Best,4.1228900118611564,Casual,XL,GhostWhite,Medium,45,Elle,Kendall Jenner,Winter,Afternoon,192,3181,Negative
57NIA64,66.15,Alexander McQueen,Footwear,Best,4.176491090424328,Preppy,XL,SlateBlue,High,25,W,Camila Coelho,Autumn,Evening,159,1686,Neutral
U0JZBXA,181.44,Jigsaw,Swimwear,Worst,3.8468370913856855,Glamorous,S,Pink,Low,57,W,Camila Coelho,Fall,Evening,193,2034,Positive
J4EGZOI,154.17,Burberry,Swimwear,Best,4.144003623950217,Preppy,XS,AntiqueWhite,Medium,51,Vogue,Leandra Medine,Summer,Evening,105,1557,Negative
EWNFTWH,42.2,Tommy Hilfiger,Jewelry,Very Good,3.781260477343788,Glamorous,S,Silver,Medium,30,Glamour,Camila Coelho,Winter,Afternoon,95,1070,Negative
0SIYGUW,354.24,Ted Baker,Dresses,Not Good,4.545667170751644,Bohemian,L,DarkSeaGreen,High,25,W,Negin Mirsalehi,Winter,Evening,132,3439,Negative
BKNT72E,198.07,Tommy Hilfiger,Swimwear,Not Good,4.109742020813859,Formal,XL,Beige,Medium,29,Elle,Olivia Palermo,Winter,Morning,148,4087,Negative
KNZ5AW6,83.93,Burberry,Lingerie,Worst,4.2632669719677425,Casual,XS,DarkRed,High,34,Grazia,Kendall Jenner,Summer,Evening,64,2249,Positive
G5UHPLX,121.16,Jigsaw,Swimwear,Bad,3.583113190098568,Edgy,L,Khaki,Low,58,W,Julie Sariñana,Summer,Afternoon,195,3195,Negative
NWVKY9W,149.34,Ted Baker,Tops,Bad,3.9713854794269117,Formal,M,DarkRed,High,27,Glamour,Olivia Palermo,Autumn,Afternoon,93,1510,Negative
BLEXBBW,131.47,Ralph Lauren,Tops,Very Good,4.047632150014786,Glamorous,XS,DarkGreen,Low,26,Fashionista,Chiara Ferragni,Autumn,Morning,60,4949,Positive
FPV6PHL,80.08,Ralph Lauren,Dresses,Bad,4.2164184013974,Streetwear,L,GhostWhite,Medium,52,Marie Claire,Gigi Hadid,Fall,Morning,86,3297,Negative
R4XBBWF,419.84,Calvin Klein,Footwear,Very Good,3.761116063303528,Preppy,L,SandyBrown,High,53,Elle,Leandra Medine,Winter,Afternoon,83,1047,Neutral
NIT1H2E,142.36,Calvin Klein,Swimwear,Very Good,4.035321699413066,Edgy,XS,MediumVioletRed,High,46,Marie Claire,Julie Sariñana,Summer,Morning,148,3368,Neutral
UZQ3KF9,114.1,Ted Baker,Jewelry,Worst,3.9548394187265816,Vintage,L,Azure,High,46,Marie Claire,Negin Mirsalehi,Fall,Morning,91,3792,Neutral
FBTNSSJ,37.05,Tommy Hilfiger,Lingerie,Good,3.5989515125775764,Casual,XL,Cornsilk,Low,53,InStyle,Chiara Ferragni,Autumn,Evening,199,2750,Neutral
4JQ0RP2,75.62,Calvin Klein,Activewear,Worst,3.9136152799346933,Minimalist,M,Magenta,High,42,Cosmopolitan,Julie Sariñana,Autumn,Afternoon,179,3814,Neutral
1NDX14B,96.13,Mulberry,Tops,Very Good,3.959441968724878,Preppy,XL,DarkSlateGray,Medium,25,Grazia,Olivia Palermo,Autumn,Morning,105,3809,Neutral
JDE4T94,352.89,Burberry,Outerwear,Best,4.4558884616828855,Bohemian,XL,DarkCyan,Medium,56,Cosmopolitan,Song of Style,Summer,Morning,110,1067,Neutral
REK6WJZ,215.94,Burberry,Footwear,Worst,4.261551827073405,Streetwear,S,SaddleBrown,High,42,Harper's Bazaar,Aimee Song,Spring,Morning,76,3992,Positive
70Z7O0K,161.91,Burberry,Dresses,Very Good,4.011953929092492,Edgy,XS,DarkKhaki,Low,41,Fashionista,Song of Style,Fall,Morning,136,1015,Positive
GLHO45V,347.41,Alexander McQueen,Footwear,Very Good,4.657325749762869,Bohemian,L,Cornsilk,High,21,Grazia,Leandra Medine,Fall,Afternoon,119,1052,Positive
RUV3ZZ3,127.6,Tommy Hilfiger,Swimwear,Very Bad,3.975260113083579,Preppy,S,Bisque,High,51,Fashionista,Kendall Jenner,Spring,Morning,99,3324,Neutral
2WK6HZX,52.04,Ted Baker,Tops,Best,3.9855974263533733,Glamorous,XS,DarkSlateGray,Low,29,Elle,Kendall Jenner,Summer,Morning,152,3333,Positive
J3QGD6Q,172.44,Tommy Hilfiger,Activewear,Very Bad,3.976632709297351,Streetwear,S,BlanchedAlmond,Medium,26,W,Negin Mirsalehi,Winter,Afternoon,99,1721,Negative
1YUO4NE,440.36,Alexander McQueen,Footwear,Best,4.229794650341149,Casual,M,AntiqueWhite,Low,35,W,Chiara Ferragni,Fall,Morning,194,1460,Negative
1B9TWGX,165.56,Tommy Hilfiger,Jewelry,Very Good,3.932627910533212,Preppy,XS,RosyBrown,High,55,Grazia,Camila Coelho,Winter,Afternoon,118,2289,Negative
INEW7OJ,32.36,Burberry,Lingerie,Not Good,3.8122671070814635,Edgy,XL,DarkKhaki,Low,50,Vogue,Chiara Ferragni,Spring,Morning,176,2181,Neutral
JL26UH0,91.42,Ted Baker,Lingerie,Not Good,3.764813424889899,Edgy,M,DarkBlue,Medium,48,Glamour,Gigi Hadid,Spring,Afternoon,175,2691,Neutral
O48CLCJ,54.49,Jigsaw,Activewear,Not Good,3.579815433477191,Minimalist,M,Violet,Low,25,Grazia,Camila Coelho,Fall,Morning,186,284,Neutral
KESGE5B,187.79,Ralph Lauren,Tops,Not Good,4.170361004425378,Minimalist,XL,Thistle,Low,25,Elle,Chiara Ferragni,Winter,Morning,133,2681,Negative
H3J98CP,112.04,Jigsaw,Tops,Very Good,3.9781300496489496,Minimalist,XL,GhostWhite,High,46,Glamour,Chiara Ferragni,Spring,Evening,82,2459,Negative
96K6YXE,104.81,Mulberry,Tops,Not Good,3.8557608083938746,Glamorous,S,Gainsboro,Low,38,Elle,Julie Sariñana,Spring,Afternoon,108,1369,Neutral
NJHGUOF,97.23,Alexander McQueen,Lingerie,Worst,3.63881063239283,Streetwear,M,MediumSeaGreen,Low,56,InStyle,Julie Sariñana,Autumn,Evening,70,2910,Positive
W3G7E5Z,97.89,Mulberry,Accessories,Very Bad,3.696882158018714,Streetwear,XL,Purple,Low,33,Grazia,Negin Mirsalehi,Summer,Afternoon,93,3143,Negative
OVC7VAU,163.78,Ralph Lauren,Dresses,Very Bad,4.3244877961045916,Vintage,XS,PapayaWhip,Low,24,Cosmopolitan,Julie Sariñana,Spring,Morning,125,3311,Negative
R13BAZ0,100.58,Burberry,Bottoms,Very Good,4.145999942949084,Streetwear,S,DarkGreen,Medium,49,Vogue,Leandra Medine,Fall,Evening,61,4539,Neutral
L0MX42T,263.94,Jigsaw,Outerwear,Not Good,3.939881767117824,Streetwear,M,DarkCyan,High,52,Harper's Bazaar,Chiara Ferragni,Fall,Afternoon,177,3065,Positive
DGV1RA4,66.5,Burberry,Swimwear,Very Good,3.9413329874859673,Minimalist,L,DarkOliveGreen,High,49,W,Camila Coelho,Autumn,Evening,200,740,Neutral
8ZKTEBL,109.95,Tommy Hilfiger,Jewelry,Best,4.037428161446094,Edgy,S,AliceBlue,Medium,47,Harper's Bazaar,Camila Coelho,Spring,Afternoon,118,3775,Negative
1WP398H,195.35,Mulberry,Tops,Not Good,3.688620222006157,Streetwear,XS,Cyan,High,54,Harper's Bazaar,Leandra Medine,Winter,Morning,122,764,Neutral
UEEYPE2,103.45,Alexander McQueen,Activewear,Very Bad,3.8663145943456487,Casual,L,MediumSlateBlue,Low,32,Harper's Bazaar,Julie Sariñana,Summer,Morning,147,3407,Negative
1K69G4E,24.41,Ralph Lauren,Tops,Worst,4.147786623331626,Minimalist,M,Fuchsia,Medium,26,Harper's Bazaar,Julie Sariñana,Winter,Evening,119,785,Negative
T9UIPTA,169.26,Mulberry,Swimwear,Best,3.689478225332795,Vintage,M,Green,Low,25,Grazia,Aimee Song,Summer,Evening,200,1056,Neutral
UQS593E,38.85,Burberry,Jewelry,Very Good,4.308037691262934,Bohemian,M,LightSalmon,Medium,59,Marie Claire,Leandra Medine,Fall,Evening,52,2880,Negative
HLAN4BQ,165.26,Alexander McQueen,Swimwear,Good,4.064753705011106,Casual,L,MediumSeaGreen,High,51,Cosmopolitan,Camila Coelho,Spring,Afternoon,142,429,Negative
ZTE3XOR,118.61,Alexander McQueen,Bottoms,Not Good,4.175053091920741,Minimalist,L,CadetBlue,Medium,22,Cosmopolitan,Song of Style,Winter,Afternoon,109,1124,Positive
2Z4DJO0,175.82,Mulberry,Activewear,Worst,4.058319816356003,Bohemian,M,Green,Medium,34,InStyle,Kendall Jenner,Winter,Morning,103,4008,Positive
Y2D3JEX,69.35,Calvin Klein,Lingerie,Best,3.890697223168737,Glamorous,L,BlanchedAlmond,Medium,46,Elle,Olivia Palermo,Spring,Afternoon,111,4654,Neutral
VBHN7U9,132.98,Alexander McQueen,Jewelry,Best,4.318623518327298,Edgy,M,Gainsboro,Medium,35,Elle,Aimee Song,Summer,Evening,55,2754,Neutral
DVDNI09,169.93,Burberry,Activewear,Not Good,4.0563522344176635,Formal,S,ForestGreen,Medium,37,Harper's Bazaar,Aimee Song,Winter,Afternoon,181,555,Neutral
P51TIX4,80.42,Mulberry,Swimwear,Best,3.749752994309975,Glamorous,XL,DarkSalmon,Low,41,Elle,Chiara Ferragni,Spring,Afternoon,186,4014,Positive
DPAWDS2,90.9,Mulberry,Accessories,Very Good,3.3624961440689614,Minimalist,S,Orange,Medium,54,Harper's Bazaar,Kendall Jenner,Spring,Morning,144,202,Negative
QGNXF96,86.8,Tommy Hilfiger,Accessories,Very Bad,3.7398699270050018,Preppy,XS,DarkGray,Low,59,Elle,Julie Sariñana,Spring,Morning,169,4626,Neutral
6G1XC59,72.23,Tommy Hilfiger,Accessories,Worst,3.536842058237144,Casual,S,CornflowerBlue,High,58,Grazia,Olivia Palermo,Autumn,Afternoon,196,2273,Neutral
Z3FSUXL,138.33,Tommy Hilfiger,Bottoms,Not Good,4.2892410247913855,Glamorous,L,Violet,High,35,Glamour,Camila Coelho,Summer,Evening,145,3558,Neutral
PIHKY37,87.73,Alexander McQueen,Activewear,Bad,4.15562156617106,Streetwear,L,DarkCyan,Medium,46,Fashionista,Olivia Palermo,Spring,Evening,84,4487,Positive
YY9R2XD,182.81,Ralph Lauren,Jewelry,Not Good,3.802253471220777,Vintage,M,Aquamarine,Low,44,Glamour,Kendall Jenner,Spring,Evening,133,615,Neutral
U2V9DD6,13.43,Mulberry,Lingerie,Not Good,3.689368313042215,Formal,XL,Plum,High,51,Elle,Negin Mirsalehi,Autumn,Afternoon,197,841,Negative
38NP6T1,291.66,Mulberry,Dresses,Best,4.257796752068719,Bohemian,M,HotPink,Medium,35,W,Aimee Song,Autumn,Afternoon,120,2954,Positive
NQ615J9,104.0,Alexander McQueen,Activewear,Very Bad,4.486414731018534,Minimalist,XL,LightGray,High,29,Harper's Bazaar,Chiara Ferragni,Winter,Morning,178,3658,Neutral
JEACT58,262.46,Calvin Klein,Footwear,Best,3.8920171529231795,Vintage,M,DeepPink,Low,27,Harper's Bazaar,Negin Mirsalehi,Summer,Morning,64,3371,Negative
YA15MEP,186.73,Calvin Klein,Activewear,Worst,3.911668142764827,Preppy,S,HoneyDew,High,40,W,Kendall Jenner,Fall,Morning,72,1589,Neutral
4TJA8O4,351.8,Ted Baker,Outerwear,Not Good,3.770194656207761,Preppy,L,DarkGreen,Low,38,Marie Claire,Gigi Hadid,Fall,Morning,78,4696,Negative
5OUZFXD,279.19,Calvin Klein,Outerwear,Not Good,3.781041987247362,Casual,L,Ivory,Medium,59,Cosmopolitan,Negin Mirsalehi,Winter,Morning,102,4568,Positive
UMD2EZ4,194.46,Jigsaw,Activewear,Not Good,4.065744555607837,Glamorous,M,Red,Medium,40,Grazia,Olivia Palermo,Spring,Evening,81,4581,Neutral
PAKYJJT,75.92,Tommy Hilfiger,Lingerie,Worst,3.562748877932039,Minimalist,XS,AntiqueWhite,Low,50,Marie Claire,Kendall Jenner,Winter,Evening,124,1157,Neutral
OZZSMVY,137.7,Mulberry,Outerwear,Bad,3.6757921816968815,Preppy,XL,RosyBrown,Low,60,W,Aimee Song,Fall,Evening,171,2737,Negative
7JRLSQ6,164.24,Tommy Hilfiger,Jewelry,Not Good,3.765406569250027,Vintage,XS,Pink,Low,49,Glamour,Negin Mirsalehi,Autumn,Afternoon,166,3081,Neutral
3D8C1R1,86.54,Jigsaw,Lingerie,Best,3.8530403460910327,Bohemian,L,Pink,Low,34,Glamour,Julie Sariñana,Fall,Evening,144,1132,Positive
DVQJQXC,128.74,Ralph Lauren,Activewear,Very Bad,3.5585604690216526,Formal,M,DimGray,Low,59,Vogue,Julie Sariñana,Fall,Morning,61,1600,Positive
9JVUTV9,50.34,Ted Baker,Activewear,Worst,3.8106185853011008,Streetwear,L,LightCyan,Medium,42,Glamour,Kendall Jenner,Spring,Morning,152,1510,Negative
XJ69OP0,176.58,Tommy Hilfiger,Footwear,Very Good,4.230155769461257,Sporty,S,Chocolate,High,29,W,Aimee Song,Spring,Afternoon,173,1464,Neutral
LURADT2,128.17,Tommy Hilfiger,Dresses,Not Good,4.12591192131033,Minimalist,S,Black,High,43,Glamour,Julie Sariñana,Winter,Afternoon,87,1336,Positive
JKRW5K1,153.66,Mulberry,Activewear,Best,3.9522776803296664,Streetwear,S,Sienna,High,49,Cosmopolitan,Julie Sariñana,Winter,Morning,53,2295,Negative
PT90QHW,56.38,Ted Baker,Jewelry,Not Good,3.7959774764141763,Sporty,XL,Navy,Medium,20,W,Olivia Palermo,Autumn,Afternoon,106,2874,Positive
X01JS65,35.5,Tommy Hilfiger,Accessories,Best,4.044535533642931,Glamorous,L,DarkTurquoise,Medium,30,Grazia,Julie Sariñana,Fall,Afternoon,143,1997,Positive
H497EFZ,195.22,Ted Baker,Jewelry,Good,4.224394168957854,Vintage,L,CadetBlue,High,38,W,Kendall Jenner,Winter,Afternoon,154,2151,Negative
6X9C87M,252.15,Tommy Hilfiger,Bottoms,Worst,4.251394606525083,Glamorous,L,Gainsboro,High,44,Elle,Negin Mirsalehi,Spring,Afternoon,144,1940,Negative
9HOCEHB,189.11,Calvin Klein,Jewelry,Very Good,3.862734844228814,Glamorous,S,Gold,Medium,36,Glamour,Olivia Palermo,Winter,Morning,151,896,Positive
X02GTTX,296.47,Ralph Lauren,Bottoms,Good,3.9865933474063704,Streetwear,L,Tan,High,29,Cosmopolitan,Negin Mirsalehi,Autumn,Afternoon,139,232,Neutral
MHFPSGU,117.61,Calvin Klein,Activewear,Best,3.934997152945965,Streetwear,L,DarkBlue,High,49,Vogue,Chiara Ferragni,Autumn,Morning,152,2541,Neutral
ETLSW0N,74.88,Burberry,Swimwear,Very Good,4.183882114884,Formal,S,DarkOrange,High,20,Cosmopolitan,Camila Coelho,Winter,Evening,100,549,Neutral
ZWRTYJE,53.97,Jigsaw,Activewear,Best,4.060085407328001,Formal,XS,OliveDrab,High,31,InStyle,Julie Sariñana,Spring,Morning,127,3853,Neutral
PVT6G9L,315.68,Burberry,Dresses,Not Good,3.8961277075792746,Sporty,XS,AliceBlue,Low,25,Elle,Gigi Hadid,Autumn,Evening,141,499,Negative
B7JI9PE,59.03,Ted Baker,Tops,Best,3.8165795054952243,Glamorous,L,MediumBlue,Low,32,Glamour,Julie Sariñana,Autumn,Afternoon,128,4282,Neutral
QXTYN3S,157.33,Ted Baker,Bottoms,Best,3.2449402603575104,Streetwear,L,DarkGreen,Low,59,Grazia,Chiara Ferragni,Autumn,Evening,145,325,Negative
TKF7068,67.91,Alexander McQueen,Accessories,Very Good,4.119900889439662,Bohemian,XL,DimGray,Medium,43,Fashionista,Aimee Song,Spring,Morning,108,1628,Neutral
VATFNYZ,139.45,Ted Baker,Footwear,Very Good,3.4215583293258938,Sporty,S,PaleVioletRed,Low,29,InStyle,Leandra Medine,Spring,Afternoon,52,569,Neutral
KCDLXIA,65.29,Burberry,Bottoms,Best,3.317912220810635,Streetwear,S,Violet,Low,31,Fashionista,Song of Style,Autumn,Evening,151,486,Positive
F1P8G6Z,162.22,Ted Baker,Jewelry,Not Good,4.009363421048754,Bohemian,XL,SeaShell,Low,34,Harper's Bazaar,Leandra Medine,Summer,Afternoon,157,3926,Neutral
3XL6WPF,182.81,Tommy Hilfiger,Swimwear,Best,4.056279296572798,Streetwear,L,White,Medium,32,Cosmopolitan,Olivia Palermo,Summer,Evening,186,1732,Positive
